"book_num"|"verse_num"|"line_str"
5|2345|Lend some assistance in repairing his (bodily) ship, if you have become his favourite slave and devoted servant.
5|2346|Your assistance is (really) advantageous to you, not to him: God hath said, “If ye help God, ye will be helped.”
5|2347|Hunt like the fox and sacrifice your prey to him (the Qutb), that you may gain in return a thousand preys and more.
5|2348|The prey caught by the (obedient) disciple is (presented alive) after the manner of the fox, (but) the froward hyena catches prey (that is already) dead.
5|2349|If you present the dead (prey) to him (the Qutb), it will become living: filth (when placed) in the orchard will produce (fruit).
5|2350|The fox said to the lion, “I will serve thee (obediently): I will contrive expedients and rob him (the ass) of his wits.
5|2351|Cunning and enchantment is my business: it is my business to beguile and lead astray.”
5|2352|Hastening from the mountain-top towards the river, he found that miserable emaciated ass.
5|2353|Then he saluted him cordially and advanced: he advanced to meet that poor simpleton,
5|2354|And said (to him), “How are you in this arid desert (where you live) amidst stones and on sterile ground?”
5|2355|The ass replied, “Whether I am in pain or in Iram, God has made it my portion, and I am grateful for it.
5|2356|I give thanks to the Friend (God) in good and evil estate, because in (the Divine) destiny there is worse than (the present) ill.
5|2357|Since He is the Dispenser of portions, complaint is (an act of) infidelity. Patience is needful: patience is the key to the gift (bounteous reward).
5|2358|All except God are enemies: He (alone) is the Friend: how is it good (seemly) to complain of a friend to an enemy?
5|2359|So long as He gives me buttermilk I will not desire honey, for every pleasure has a pain joined with it.”
5|2360|There was a water-carrier who owned an ass that had been bent double like a
5|2361|hoop by affliction. Its back was galled by the heavy load in a hundred places: it was passionately desiring the day of its death.
5|2362|What of barley? It never got its fill (even) of dry straw: at its heels a (cruel) blow and an iron goad.
5|2363|The Master of the (royal) stable saw it and took pity—for the man was acquainted with the owner of the ass—
5|2364|So he saluted him and asked him what had happened, saying, “What is the cause of this ass being bent double like a dál?”
5|2365|He replied, “On account of my poverty and destitution this dumb animal is not getting even straw.”
5|2366|“Hand him over to me,” said the other, “for a few days, that in the King's stable he may grow strong.”
5|2367|He handed the ass over to him, and that merciful man tethered him in the Sultan's stable.
5|2368|The ass saw on every side (of him) Arab horses, well-fed and fat and handsome and glossy;
5|2369|(He saw the ground) swept (clean) under their feet and sprinkled with water; the straw coming at the (proper) time, and the barley at the hour (when it was expected).
5|2370|He saw the horses curry-combed and rubbed down. (Then) he lifted up his muzzle, crying, “O glorious Lord,
5|2371|Am not I Thy creature? I grant that I am an ass, (but) wherefore am I wretched, with sores on my back, and lean?
5|2372|At night, because of the pain in my back and the (pangs of) hunger in my belly, I am always wishing to die.
5|2373|These horses are so happy and prosperous: why am I singled out for torment and tribulation?”
5|2374|Suddenly came the rumour of war: ’twas the time for the Arab horses to be saddled and brought into action.
5|2375|They were wounded with arrows by the foe: the barbs entered them on every side.
5|2376|(When) those Arab horses returned from the campaign, they all fell down and lay on their backs in the stable.
5|2377|Their legs were tightly bandaged with (strips of) canvas: the farriers were standing in file,
5|2378|Piercing their bodies with the scalpel in order to extract the barbs from their wounds.
5|2379|The ass saw (all) that, and was saying, “O God, I am satisfied with poverty and health.
5|2380|I have no taste for that (plentiful) food and those hideous wounds.” Every one who desires (spiritual) health abandons the world.
5|2381|The fox said, “It is an (indispensable) obligation to seek lawful provision in obedience (to the Divine command).
5|2382|(This) is the world of means: nothing is obtained without a means: therefore it is important (necessary) to seek (provision).
5|2383|‘And seek ye of the bounty of God’ is (a Divine) command, lest they (men) should seize (the property of others) by violence, like the leopard.
5|2384|The Prophet hath said, ‘The door is shut against (the arrival of) provision, O youth; and on the door there are locks.’
5|2385|Our movement (exertion) and our going to and fro (in search) and our acquisition is a key to that lock and barrier.
5|2386|Without the key there is no way to open the door: bread without endeavour is not (according to) God's law.”
5|2387|He (the ass) replied, “That is (the result) of weak faith; else He who gave (us) life (also) gives (us) bread.
5|2388|Whoever seeks (spiritual) sovereignty and victory, a mouthful of bread will not fail (him), O son.
5|2389|All wild animals, both the herbivorous and the predatory, are devourers of the (Divine) provision: they neither go in quest of work (to get a livelihood) nor do they support (the burden of) providing (for themselves).
5|2390|The Provider gives their daily bread to all: He lays before each one the portion allotted to him.
5|2391|The (Divine) provision comes to every one who seeks (to show) patience: the trouble of making efforts arises from your want of patience.”
5|2392|The fox replied, “Such trust in God is exceptional: few are proficient in (the practice of) trust in God.
5|2393|’Tis (a mark of) ignorance to concern one's self with the exceptional: how is the King's highway (available) for every one?
5|2394|Since the Prophet hath said that contentment is a treasure, how should the hidden treasure be gained by every one?
5|2395|Recognise your (proper) limit and do not fly aloft, lest you fall into the abyss of woe and bane.”
5|2396|He (the ass) replied, “Know that you are speaking (just) the reverse (of the truth), (for) woe and bane come to the soul from cupidity.
5|2397|No one was (ever) deprived of (spiritual) life by contentment; no one was (ever) made a (spiritual) king by covetousness.
5|2398|(The daily) bread is not withheld (even) from pigs and dogs: this rain and (these) clouds are not earned by Man.
5|2399|Just as you are pitiably enamoured of the daily bread, so the daily bread is enamoured of its consumer.
5|2400|A certain ascetic had heard the saying of Mustafá (Mohammed) that the daily bread surely comes from God to the spirit,
5|2401|(And that), whether you will or no, your daily bread comes running to you because it is (so) fond of you.
5|2402|By way of trial that man went into the desert and immediately lay down near a mountain,
5|2403|Saying, ‘I will see whether the daily bread will come to me: (my object is) that my belief in the daily bread may become firm.’
